Review,Label,sentiment,sentiment label,srl label
it uses standard size audiocassettes  not the true minicassettes  which are slightly larger than a microcassette,"{'PRED': [6], 'PROD1': [0], 'ASP': [3], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
unbelievable low price and no difference in quality over higher priced cable,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[2 1 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
works just as well as the more expensive cables  however  i only use them to play my dvd movies since i only have dish network without hd,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [17]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if you buy anything more expensive you might as well flush that extra money in the toilet,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [10]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
there are so many  more expensive  types of this cable i wasnt sure such a cheap one would work well,"{'PRED': [], 'PROD1': [0], 'ASP': [5], 'PROD2': [9]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
unless proven scientifically that more expensive cable's performance is significantly better  there is no need to buy other than cheap hdmi cable,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [20]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0]]
noticed no difference when i switched my much more expensive cables to my tv  then hooked up these cables,"{'PRED': [7, 8], 'PROD1': [0], 'ASP': [9], 'PROD2': [13]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 0 0 1 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i see no value in paying massively higher prices for hdmi cables at the electronics stores,"{'PRED': [6, 7], 'PROD1': [0], 'ASP': [8], 'PROD2': [10]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 1 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
works as well as any of the higher priced cables  including the offering from amazon basics,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the only difference between these and cables that are higher priced is   looks of the cable,"{'PRED': [9], 'PROD1': [0], 'ASP': [10], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this item is not good resolution sucks very overly will not recommend any of these to anyone hd cord spend more get a decentv one,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [17]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i would say on the slightly larger size for the sony but this allows me to carry all my extra stuff around with me  charger etc,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i tried them in a couple outlets and got marginally better speed  but had to run a long ethernet cable which defeated the purpose,"{'PRED': [9, 10], 'PROD1': [0], 'ASP': [11], 'PROD2': [18]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"it is priced $2 thousand less than the vx1000 sold for in ""96 at $5 thousand","{'PRED': [4, 5], 'PROD1': [0], 'ASP': [2], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 1 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if everyone is selling this item for the same price  you have to go with amazon when it offers free shipping and no tax,"{'PRED': [8], 'PROD1': [4], 'ASP': [9], 'PROD2': [15]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i enjoy the smaller size of the nano  and with a clip case  it can be used with ease at the gym,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
perhaps not the nice look of higher priced alternatives  but for the price on amazon  this cannot be beat,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i bet many video cards use a lot more power than this card although  i was hoping to find a pci video card with lower wattage,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [12]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"i'm using it for more weight than the telescope it was designed for  so i've made a webbing ""basket"" that surrounds the case","{'PRED': [4], 'PROD1': [2], 'ASP': [5], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
 who needs pixels if you have zoom if you've worked with lower resolution digital cameras you'll find yourself running out of disk space in a hurry,"{'PRED': [8, 9, 10, 11], 'PROD1': [0], 'ASP': [12], 'PROD2': [21]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0]]
fun feature the video side of the camera was one of the stronger points i liked,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 0 0 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
these binoculars rival higher priced models from leupold and steiner,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i also own the wireless version of this mouse and it is equally as good,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i bought mine at circuitcity where they had just marked it down to 349 00  so it was close to the same price as the toshiba and palm,"{'PRED': [20, 21], 'PROD1': [16], 'ASP': [22], 'PROD2': [25]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0]]
lots of good applications  this exceeded my expectations smaller  lighter  less expensive than the pocket pc's  but does most if not all the functions of a pocket pc,"{'PRED': [10], 'PROD1': [4], 'ASP': [11], 'PROD2': [27]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0]]
in the end i bought nimh batteries for it and it's still less expensive than rechargeable ipod pocket chargers,"{'PRED': [11, 12], 'PROD1': [8], 'ASP': [13], 'PROD2': [16]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
less expensive than the one amazon is always recommending and works fine for me,"{'PRED': [], 'PROD1': [0], 'ASP': [1], 'PROD2': [5]}",POSITIVE,"[0, 1, 0]",[[2 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
from my own experience  better sound can be had for less than the asking price for the denon system,"{'PRED': [13], 'PROD1': [0], 'ASP': [14], 'PROD2': [17]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 1 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
way less expensive than the panasonic original,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [5]}",POSITIVE,"[0, 1, 0]",[[2 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this newer version software allows the use of this webcam on a windows 7 based machine,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i would go for a more compact lightweight version from logitech next time round,"{'PRED': [5], 'PROD1': [0], 'ASP': [6], 'PROD2': [10]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i would go for a more compact lightweight version from logitech next time round,"{'PRED': [5, 6, 7], 'PROD1': [0], 'ASP': [8], 'PROD2': [10]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
my girlfriend has the iiix and it has a better display as well as more ram for those of you who crave a full arcade to carry around with you,"{'PRED': [9], 'PROD1': [6], 'ASP': [10], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 2 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's not less expensive than a lab  and certainly not less work  but better,"{'PRED': [1, 2], 'PROD1': [0], 'ASP': [3], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[2 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it is definitely more comfortable than the previous models  and also has passive noise cancellation due to the closed loop cushion design around the ear,"{'PRED': [12], 'PROD1': [0], 'ASP': [13], 'PROD2': [20]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 0 0 0 0 0 0 1 1 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0]]
even though it's more expensive than a film camera  you save by not having to print all the bad shots,"{'PRED': [2, 3], 'PROD1': [2], 'ASP': [4], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 2 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it doesn't have as much functionality or user friendliness as an ipod but it's battery life more than makes up for it,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
granted  it's more pricey than an ipod or mini with similar capacity but it's also much better constructed,"{'PRED': [2], 'PROD1': [1], 'ASP': [3], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[0 2 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
much faster satellite aquisition than built in antenna  better signal strength  almost always 'blue indicating 4+ satellites  especially noticeable in cities and mountains,"{'PRED': [], 'PROD1': [0], 'ASP': [1], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
while the front of the casing is aluminium  the back of the unit is molded plastic and feels less solid than some of the other mp3 players i have seen,"{'PRED': [18], 'PROD1': [0], 'ASP': [19], 'PROD2': [25]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0]]
bought this as a less expensive alternative for my panasonic fz50,"{'PRED': [4], 'PROD1': [1], 'ASP': [5], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
much less expensive than buying through dell  but works great,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[2 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
all of which means that there is even more weight hanging from your jack or iphone  in my case,"{'PRED': [7, 8], 'PROD1': [0], 'ASP': [9], 'PROD2': [13]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's not even mentioned in the newer version of this ap  v2,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [11]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this unit is much less expensive than the made for motorcycle gps units,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this thing works great  and it's so much faster than the serial cable method,"{'PRED': [6, 7], 'PROD1': [5], 'ASP': [8], 'PROD2': [12]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 2 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
for bigger screens you may want to consider a plasma  hitachi and panasonic and pioneer are the best  or  gasp   dlp or lcd-based rear projection tv,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
they also have a 2gb one that's not that much more expensive than this card  so if you needed that much more room then i say go for it,"{'PRED': [7, 8, 9, 10], 'PROD1': [0], 'ASP': [11], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the photo looks silverish  even though jvc-w is white  it came  same color as a white ipod  i was hoping for the silver,"{'PRED': [11], 'PROD1': [9], 'ASP': [12], 'PROD2': [16]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 2 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
when both connections up  network tests show much lower speed than cable could do alone,"{'PRED': [7, 8], 'PROD1': [0], 'ASP': [9], 'PROD2': [11]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 1 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this carger is so easy to use and so much faster and better than having to plug in my player to my computer,"{'PRED': [8, 9], 'PROD1': [0], 'ASP': [10], 'PROD2': [16]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i was almost suckered by the marketing of the higher priced brands  but this one does all you can ask for from an hdtv,"{'PRED': [9], 'PROD1': [13], 'ASP': [10], 'PROD2': [23]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0]]
some of these places offer curb side delivery  you bring in  at a higher price then i paid for this service through amazon  free,"{'PRED': [13], 'PROD1': [0], 'ASP': [14], 'PROD2': [22]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0]]
unfortunately  more modern versions of this printer don't allow you to refill the toner   veripic,"{'PRED': [1, 2], 'PROD1': [0], 'ASP': [3], 'PROD2': [6]}",NEGATIVE,"[0, 0, 1]",[[0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
while more expensive than many battery tester  this unit appears to be more accurate,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [5]}",POSITIVE,"[0, 1, 0]",[[0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
also  instead of making two different sizes for the 30gb and 60gb models  they have a bulky insert to stick in the case if you have the smaller 30gb size,"{'PRED': [5], 'PROD1': [0], 'ASP': [6], 'PROD2': [19]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the newer version now forces the user to select user security control warnings and app still disappears when you click the title bar,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [11]}",NEGATIVE,"[0, 0, 1]",[[0 1 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the sata connection is much faster  and easier to install  and it's a quiet drive  i can't hear it over my power supply fan  and it's internal,"{'PRED': [4], 'PROD1': [18], 'ASP': [5], 'PROD2': [23]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0]]
you can buy a more reliable version of this reciever in the newest yamaha av receiver  but it will cost you over $ 2000,"{'PRED': [4, 5], 'PROD1': [0], 'ASP': [6], 'PROD2': [9]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"i will admit that the 802 11b wireless standard is obsolete in the face of draft ""n""  but for a solid piece of connectivity gear it has been terrific","{'PRED': [19], 'PROD1': [0], 'ASP': [20], 'PROD2': [24]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 4 0 0 0 0 0 0 0 0]]
next time  i will buy another one that more long size to fit my notebook,"{'PRED': [8, 9], 'PROD1': [0], 'ASP': [10], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 0 1 0 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this switch does the job nicely and the connectors use the same color-coding as the dell boxes,"{'PRED': [11], 'PROD1': [0], 'ASP': [12], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the autofocus on the 10d is much faster and quieter than my years ago canon camera,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
while i have had many compact flash cards of varying sizes this card for the size and price was a much better bargain then those of the others,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [12]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
beware of getting cheaper versions on ebay which has been known to be selling fake sandisk cards which look identical to the real thing,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
more compact than an outlet strip,"{'PRED': [], 'PROD1': [0], 'ASP': [1], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
what does work well for books is fel10024  wire study stand  which is less expensive to boot,"{'PRED': [13], 'PROD1': [0], 'ASP': [14], 'PROD2': [16]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's more expensive than some of the newer technology  though  but for my computer  this is what i needed,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [13]}",POSITIVE,"[0, 1, 0]",[[2 1 3 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i bought the wireless version of this first  mx700   but found it to be cumbersome because it still requires a corded hub,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
however  at the time of this writing it is significantly more expensive than the ms mouse  75% more at amazon com,"{'PRED': [9, 10], 'PROD1': [7], 'ASP': [11], 'PROD2': [15]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 2 0 1 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
and at $200  the price is much more affordable than that of larger tablets my only real complaint is that sometimes the tablet doesn't pick up my very lightest strokes,"{'PRED': [6, 7], 'PROD1': [0], 'ASP': [8], 'PROD2': [13]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0]]
nothing earthshattering  but it does make life simpiler  and it wasn't any more expensive than any other keyboard mouse setup,"{'PRED': [12], 'PROD1': [9], 'ASP': [13], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 2 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the negative of their larger size compared to other bookshelf speakers is well offset by their great pperformance,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
and they are the same size and type as on my dvd vcr remote and my pvr remote so use to them,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the more expensive did have these capabilities  but i did not see myself paying $300+ for a remote so i bought this remote from amazon about 3 months ago,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
these remotes might be a little more expensive than those radio shack things but it is so worth the money,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this is good because the wraparound filters are a good bit more expensive than basket filters for drip coffeemakers,"{'PRED': [11], 'PROD1': [0], 'ASP': [12], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 1 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i am looking for a more compact model to be able to zip up  with ipod in it  and go,"{'PRED': [5], 'PROD1': [0], 'ASP': [6], 'PROD2': [15]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if you want to add color or more focus to the flash  just use masking take to tape gel over it or grid,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i was a little concerned that the significantly lower price than the comparable canon product meant a significant cut in quality,"{'PRED': [7, 8], 'PROD1': [0], 'ASP': [9], 'PROD2': [13]}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 0 0 0 1 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
excellent build quality on it  and the batteries that it came with work very well  more mah than the std battery,"{'PRED': [], 'PROD1': [9], 'ASP': [1], 'PROD2': [20]}",POSITIVE,"[0, 1, 0]",[[0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0]]
this lens is far less expensive than the nikon brand lens and works just as good,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
bought these speakers and the next larger size to replace old horn speakers at a little league ballpark,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if i had more money  i would buy the more expensive version of the same camera,"{'PRED': [3], 'PROD1': [0], 'ASP': [10], 'PROD2': [15]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 0 0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if i had more money  i would buy the more expensive version of the same camera,"{'PRED': [9, 10], 'PROD1': [0], 'ASP': [11], 'PROD2': [15]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 0 0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
